"Codice Regione";"Anno";"Codice Azienda";"Codice struttura";"Denominazione struttura";"Codice Comune";"Indirizzo";"CAP";"Prefisso";"Telefono";"Tipo struttura";"Tipo rapporto con il S.S.N.";"Codice struttura di ricovero";"Titolare della convenzione";"Anno apertura";"Mese apertura";"Anno chiusura";"Mese chiusura";"Mesi di funzionamento";"Descrizione tipo assistenza erogata";"Flag Stato STS11";"Flag Stato STS11";"Apparecchiature tecnico biomediche"
"100";"2013";"201";"034201";"CENTRO DIURNO AUTISMO";"054039";"VIALE DELL'INGEGNERIA, 29";"06125";"075";"5018000";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"201";"034101";"HOSPICE";"054039";"PARCO S. MARGHERITA";"06100";"075";"5412400";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2008";"01";"    ";"  ";"12";"ASSISTENZA AI MALATI TERMINALI";"0";"0";" "
"100";"2013";"201";"034006";"SERV. DIP. MEDICINA DELLO SPORT";"054039";"VIA DELLA PALLOTTA,42";"06100";"075";"5412956";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"034006";"SERV. DIP. MEDICINA DELLO SPORT";"054039";"VIA DELLA PALLOTTA,42";"06100";"075";"5412956";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"034005";"NEUROPSICHIATRIA E PSICOLOGIA CLINICA ETA' EVOL.";"054039";"VIA DELLA PALLOTTA, 42";"06100";"075";"5416000";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"034004";"RIAB.RESPIRATORIA E PREV.TISIOPNEM.";"054039";"VIA DELLA PALLOTTA 42";"06100";"075";"5412690";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"201";"034004";"RIAB.RESPIRATORIA E PREV.TISIOPNEM.";"054039";"VIA DELLA PALLOTTA 42";"06100";"075";"5412690";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"034003";"RIABILITAZIONE ETA' EVOLUTIVA";"054039";"VIA DELLA PALLOTTA 42";"06100";"075";"5416011";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"034002";"RIABILITAZIONE CARDIOLOGICA (POLIAMB SEPPILLI)";"054039";"VIA DELLA PALLOTTA, 42";"06100";"075";"5838451";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"034002";"RIABILITAZIONE CARDIOLOGICA (POLIAMB SEPPILLI)";"054039";"VIA DELLA PALLOTTA, 42";"06100";"075";"5838451";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"034001";"RIABILITAZIONE NEUROPSICOMOTORIA (adulti)";"054039";"VIA DELLA PALLOTTA 42";"06100";"075";"5416046";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"033901";"C.D.LAB.SAN COSTANZO";"054039";"via M. Santucci, 58 (ex tr. via ROMANA,)";"06100";"075";"36667";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2003";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"201";"033701";"C.D.ALZHEIMER.M.ALTA";"054039";"V. PIAN DELLA GENNA 2";"06127";"075";"5000550";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2001";"07";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"033601";"IST.SODALIZIO S.MARTINO";"054039";"VIA G.B. PONTANI, 15";"06128";"075";"5008289";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"033301";"RESIDENZA S.A. S.MARGHERITA";"054039";"Via XIV SETTEMBRE, 79";"06126";"075";"5412734";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1998";"12";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"201";"033301";"RESIDENZA S.A. S.MARGHERITA";"054039";"Via XIV SETTEMBRE, 79";"06126";"075";"5412734";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1998";"12";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"201";"033301";"RESIDENZA S.A. S.MARGHERITA";"054039";"Via XIV SETTEMBRE, 79";"06126";"075";"5412734";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1998";"12";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"033201";"C.T.R. 1 LA RESIDENZA";"054039";"VIA EUGUBINA, 87";"06122";"075";"5734005";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1998";"08";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"033003";"CENTRO DIURNO 'Cecconi'";"054039";"VIA TUDERTE 48";"06065";"075";"5411";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2012";"02";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"201";"032901";"CONSULTORIO P.FELCINO";"054039";"VIA MASTRODICASA ,8O/A";"06077";"075";"5911134";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"032801";"RESIDENZA  ' SEPPILLI'";"054039";"VIA DELLA PALLOTTA, 42";"06127";"075";"5831111";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"201";"032701";"C.T.R. IL BORGO";"054039";"VIA GRIECO 60-PONTE S.GIOVANNI";"06087";"075";"395867";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032601";"GRUPPO APPARTAMENTO S.COSTANZO";"054039";"VIA ROMANA 110";"06100";"075";"35051";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032501";"G.F. CASA VERDE";"054039";"VIA PERGOLESI 117";"06100";"075";"5289864";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032401";"U.C. SAN SISTO";"054039";"VIA PERGOLESI 117";"06100";"075";"5289027";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032204";"C.T.R. 1 VIA DAL POZZO";"054039";"VIA E. DAL POZZO";"06126";"075";"5412664";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1998";"08";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032203";"S.R. LE FATTORIE";"054039";"VIA XIV SETTEMBRE 79";"06126";"075";"5412711";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032201";"GRUPPO APPARTAMENTO TARALLA";"054039";"VIA XIV SETTEMBRE 79";"06126";"075";"5412780";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032101";"CENTRO DI GIORNO K.A.O.S.";"054039";"V.F.LLI CERVI-CASA DEL DIAVOLO";"06085";"075";"694324";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"032001";"CENTRO DI GIORNO C.A.D.";"054039";"STR. PIAN DELLA GENNA, 1";"06129";"075";"5063675";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"031902";"CONSULTORIO CASTEL DEL PIANO";"054039";"VIA STROZZACAPPONI, 90";"06071";"075";"5159538";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"031701";"CONSULTORIO SAN MARCO";"054039";"STR. PERUGIA-S.MARCO, 81";"06131";"075";"45614";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"031501";"CONSULTORIO MADONNA ALTA";"054039";"VIA PIAN DELLA GENNA 2";"06128";"075";"5063670";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";"X"
"100";"2013";"201";"031301";"CONSULTORIO VIA XIV SETTEMBRE";"054039";"VIA XIV SETTEMBRE, 75";"06124";"075";"5412644";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"031104";"CENTRO A BASSA SOGLIA";"054039";"VIA GOLDONI";"06123";"075";"5721384";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2009";"01";"2013";"12";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"201";"031103";"C.D. BONEGGIO";"054039";"STR.PIAN DI GENNA-FONTANELLE,9";"06129";"075";"5270999";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2003";"02";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"201";"031101";"SER.T PERUGIA";"054039";"P.LE MENGHINI";"06132";"075";"5271372";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2009";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"201";"030901";"C.S.M.  BELLOCCHIO";"054039";"VIA SIMPATICA";"06100";"075";"5007049";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"030801";"CSM PONTE S.GIOVANNI";"054039";"VIA DELLA SCUOLA, 75";"06135";"075";"5978411";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"030701";"CSM PERUGIA CENTRO";"054039";"VIA XIV SETTEMBRE";"06126";"075";"5412712";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1971";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"030601";"CENTRO CITOLOGIA";"054039";"VIA XIV SETTEMBRE 75";"06124";"075";"5412637";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"201";"030202";"CONSULTORIO PONTE S.GIOVANNI";"054039";"VIA CESTELLINI, 65";"06135";"075";"5978114";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"030201";"POLIAMBULATORIO P.S.GIOVANNI";"054039";"VIA CESTELLINI";"06087";"075";"5978146";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"030201";"POLIAMBULATORIO P.S.GIOVANNI";"054039";"VIA CESTELLINI";"06087";"075";"5978146";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"030105";"SPAZIO MENOPAUSA";"054039";"VIA DEI FILOSOFI, 9";"06121";"075";"5412886";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2013";"11";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"030104";"Servizio di Senologia";"054039";"via dei Filosofi 7/9";"06121";"075";"5412670";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"030104";"Servizio di Senologia";"054039";"via dei Filosofi 7/9";"06121";"075";"5412670";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"030103";"CENTRO ACC.PINDARO";"054039";"P.ZZA RAFFAELLO,11";"06123";"075";"5729588";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2001";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"201";"030102";"GOAT-GRUPPO OP.ALCOLOGICO TER.";"054039";"VIA DEI FILOSOFI, 7";"06122";"075";"5412872";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1993";"04";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"201";"030101";"POLIAMBULATORIO P.LE EUROPA";"054039";"VIA  DEI FILOSOFI 9";"06100";"075";"5412874";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"201";"030101";"POLIAMBULATORIO P.LE EUROPA";"054039";"VIA  DEI FILOSOFI 9";"06100";"075";"5412874";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"201";"030101";"POLIAMBULATORIO P.LE EUROPA";"054039";"VIA  DEI FILOSOFI 9";"06100";"075";"5412874";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"201";"069944";"C.T.R.2 LE CASCINE";"054040";"VIA ACQUAIOLA GRATIANO, 96";"06066";"075";"832565";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2009";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"091401";"Centro di Salute 1 PES Preci";"054043";"Via Catani, 5";"06047";"0743";"937021";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"010901";"CENTRO DI SALUTE SAN GIUSTINO";"054044";"VIA ALFIERI 28";"06016";"075";"8569628";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"010901";"CENTRO DI SALUTE SAN GIUSTINO";"054044";"VIA ALFIERI 28";"06016";"075";"8569628";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"091701";"Centro di Salute 2 PES Sant'Anatolia di Narco";"054045";"Via Roma";"06040";"0742";"613424";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2012";"10";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"090703";"Centro di Salute 2 PES Scheggino Consultorio";"054047";"Piazza XXIII Luglio";"06040";"0743";"613429";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"090702";"Ambulatorio CSM Valnerina";"054047";"Piazza XXIII Luglio";"06040";"0743";"8151";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"090702";"Ambulatorio CSM Valnerina";"054047";"Piazza XXIII Luglio";"06040";"0743";"8151";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"090701";"Centro di Salute 2 PES Scheggino";"054047";"Piazza XXIII Luglio";"06040";"0743";"613429";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"091001";"Centro di Salute Sellano";"054048";"Via Terni snc";"06030";"0743";"925013";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"A22201";"CENTRO RESIDENZIALE ANZIANI ""CASA BENEDETTA""";"054049";"Via F. Petrelli, 24-26";"06028";"075";"9178010";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2013";"05";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";"X"
"100";"2013";"201";"A20801";"CENTRO SAL. FASCIA APPENNINICA";"054049";"VIA AGOSTINELLI";"06023";"075";"9177243";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"A20801";"CENTRO SAL. FASCIA APPENNINICA";"054049";"VIA AGOSTINELLI";"06023";"075";"9177243";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"054401";"Centro Terapeutico Riabilitativo diurno per adulti autistici 'La semente'";"054050";"Località Limiti";"06038";"0742";"303153";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2011";"07";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"053001";"Terme Francescane";"054050";"Via Fontevecchia 20";"06038";"0742";"301186";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"2";"2002";"07";"    ";"  ";"12";"ASSISTENZA IDROTERMALE                            ";"0";"0";" "
"100";"2013";"202";"051501";"CAST Assisi  ONLUS";"054050";"Loc. Vaone, 6";"06038";"0742";"301199";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1990";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"051104";"Ambulatorio DCA Foligno Disturbi Alimentari";"054050";"Via della Liberazione";"06038";"0742";"302016";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2013";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"051103";"RESIDENZA PROTETTA VILLA FANTOZZI SPELLO";"054050";"VIA POETA";"06038";"0742";"652674";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1999";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"051102";"CONSULTORIO C.D.S. SPELLO";"054050";"Via della Liberazione";"06038";"0742";"302016";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"051101";"Centro di Salute Spello";"054050";"Via della Liberazione";"06038";"0742";"302016";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"084801";"Comunità Terapeutica per minori Coriandoli";"054051";"Via Cascia, 39";"06049";"336";"6596625";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2011";"06";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"084701";"Casa di Reclusione Maiano";"054051";"Loc. Maiano, 10";"06049";"0743";"263933";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";"X"
"100";"2013";"202";"084701";"Casa di Reclusione Maiano";"054051";"Loc. Maiano, 10";"06049";"0743";"263933";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";"X"
"100";"2013";"202";"084701";"Casa di Reclusione Maiano";"054051";"Loc. Maiano, 10";"06049";"0743";"263933";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"202";"084701";"Casa di Reclusione Maiano";"054051";"Loc. Maiano, 10";"06049";"0743";"263933";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"084601";"Centro di Salute Spoleto Centro Baiano Strettura";"054051";"Piazza Dante Perilli";"06049";"0743";"210369";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1995";"02";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"084502";"CTR 2 IBRIS Casa di Zelig";"054051";"Via Flaminia Vecchia, 155";"06049";"0743";"40337";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2009";"01";"2013";"08";"8";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"084501";"CTR 2 IBRIS Casa di Zelig";"054051";"Via Enrico Mattei, 72";"06049";"0743";"40337";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2009";"01";"2013";"08";"8";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"084401";"Laboratorio Riabilitativo 'I Pini' - Millecose";"054051";"Via III Settembre";"06049";"0743";"222295";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2009";"04";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"084401";"Laboratorio Riabilitativo 'I Pini' - Millecose";"054051";"Via III Settembre";"06049";"0743";"222295";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2009";"04";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"084301";"Centro Diurno Socioriabilitativo Articolo 1";"054051";"Località San Nicolò";"06049";"0743";"44217";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2009";"04";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"084301";"Centro Diurno Socioriabilitativo Articolo 1";"054051";"Località San Nicolò";"06049";"0743";"44217";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"4";"2009";"04";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"084203";"CENTRO DIURNO DEMENZE";"054051";"VIA FALCHI";"06049";"0743";"221300";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2007";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"084202";"CENTRO DIURNO ADA";"054051";"VIA FALCHI";"06049";"0743";"221300";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2007";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"084201";"CENTRO DIURNO ALZHEIMER";"054051";"VIA FALCHI";"06049";"0743";"221300";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2007";"07";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"084101";"C.S.R. DOPO DI NOI";"054051";"PIAZZA GARIBALDI";"06049";"0743";"220910";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2005";"10";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"084101";"C.S.R. DOPO DI NOI";"054051";"PIAZZA GARIBALDI";"06049";"0743";"220910";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2005";"10";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"084001";"HOSPICE 'LA TORRE SUL COLLE'";"054051";"VIA LORETO";"06049";"0743";"210278";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2007";"11";"    ";"  ";"12";"ASSISTENZA AI MALATI TERMINALI";"0";"0";"X"
